C17|French|Winawer, advance, 5.a3|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 
C17|French|Winawer, advance, Rauzer variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 cxd4 axb4 dxc3 Nf3 
C18|French|Winawer, advance variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 
C18|French|Winawer, classical variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Qc7 
C19|French|Winawer, advance, 6...Ne7|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Ne7 
C19|French|Winawer, advance, Smyslov variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Ne7 a4 
C19|French|Winawer, advance, positional main line|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Ne7 Nf3 
C19|French|Winawer, advance, poisoned pawn variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Ne7 Qg4 
C19|French|Winawer, advance, poisoned pawn, Euwe-Gligoric variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Ne7 Qg4 Qc7 Qxg7 Rg8 Qxh7 cxd4 Kd1 
C19|French|Winawer, advance, poisoned pawn, Konstantinopolsky variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Ne7 Qg4 Qc7 Qxg7 Rg8 Qxh7 cxd4 Ne2 
C20|King's pawn game||e4 e5 
C20|KP|Indian opening|e4 e5 d3 
C20|KP|Mengarini's opening|e4 e5 a3 
C20|KP|King's head opening|e4 e5 f3 
C20|KP|Patzer opening|e4 e5 Qh5 
C20|KP|Napoleon's opening|e4 e5 Qf3 
C20|KP|Lopez opening|e4 e5 c3 
C20|Alapin's opening||e4 e5 Ne2 
C21|Centre game||e4 e5 d4 exd4 
C21|Centre game, Kieseritsky variation||e4 e5 d4 exd4 Nf3 c5 Bc4 b5 
C21|Halasz gambit||e4 e5 d4 exd4 f4 
C21|Danish gambit||e4 e5 d4 exd4 c3 
C21|Danish gambit|Collijn defence|e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Qe7 
C21|Danish gambit|Schlechter defence|e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 d5 
C21|Danish gambit|Soerensen defence|e4 e5 d4 exd4 c3 d5 
C21|Centre game||e4 e5 d4 exd4 Qxd4 
C22|Centre game||e4 e5 d4 exd4 Qxd4 Nc6 
C22|Centre game|Paulsen attack|e4 e5 d4 exd4 Qxd4 Nc6 Qe3 
C22|Centre game|Charousek variation|e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Bb4+ c3 Be7 
C22|Centre game|l'Hermet variation|e4 e5 d4 exd4 Qxd4 Nc6 Qe3 f5 
C22|Centre game|Berger variation|e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 
C22|Centre game|Kupreichik variation|e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 Nc3 Bb4 Bd2 O-O O-O-O Re8 Bc4 d6 Nh3 
C22|Centre game|Hall variation|e4 e5 d4 exd4 Qxd4 Nc6 Qc4 
C23|Bishop's opening||e4 e5 Bc4 
C23|Bishop's opening|Philidor counter-attack|e4 e5 Bc4 c6 
C23|Bishop's opening|Lisitsyn variation|e4 e5 Bc4 c6 d4 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Nxd7 dxe5 Nxe5 Ne2 
C23|Bishop's opening|Calabrese counter-gambit|e4 e5 Bc4 f5 
C23|Bishop's opening|Calabrese counter-gambit, Jaenisch variation|e4 e5 Bc4 f5 d3 
C23|Bishop's opening|Classical variation|e4 e5 Bc4 Bc5 
C23|Bishop's opening|Lopez gambit|e4 e5 Bc4 Bc5 Qe2 Nc6 c3 Nf6 f4 
C23|Bishop's opening|Philidor variation|e4 e5 Bc4 Bc5 c3 
C23|Bishop's opening|Pratt variation|e4 e5 Bc4 Bc5 c3 Nf6 d4 exd4 e5 d5 exf6 dxc4 Qh5 O-O 
C23|Bishop's opening|Lewis counter-gambit|e4 e5 Bc4 Bc5 c3 d5 
C23|Bishop's opening|del Rio variation|e4 e5 Bc4 Bc5 c3 Qg5 
C23|Bishop's opening|Lewis gambit|e4 e5 Bc4 Bc5 d4 
C23|Bishop's opening|Wing gambit|e4 e5 Bc4 Bc5 b4 
C23|Bishop's opening|MacDonnell double gambit|e4 e5 Bc4 Bc5 b4 Bxb4 f4 
C23|Bishop's opening|Four pawns' gambit|e4 e5 Bc4 Bc5 b4 Bxb4 f4 exf4 Nf3 Be7 d4 Bh4+ g3 fxg3 O-O gxh2+ Kh1 
C24|Bishop's opening|Berlin defence|e4 e5 Bc4 Nf6 
C24|Bishop's opening|Greco gambit|e4 e5 Bc4 Nf6 f4 
C24|Bishop's opening|Ponziani gambit|e4 e5 Bc4 Nf6 d4 
C24|Bishop's opening|Urusov gambit|e4 e5 Bc4 Nf6 d4 exd4 Nf3 
C24|Bishop's opening|Urusov gambit, Panov variation|e4 e5 Bc4 Nf6 d4 exd4 Nf3 d5 exd5 Bb4+ c3 Qe7+ 
C25|Vienna game||e4 e5 Nc3 
C25|Vienna|Zhuravlev countergambit|e4 e5 Nc3 Bb4 Qg4 Nf6 
C25|Vienna game, Max Lange defence||e4 e5 Nc3 Nc6 
C25|Vienna|Paulsen variation|e4 e5 Nc3 Nc6 g3 
C25|Vienna|Fyfe gambit|e4 e5 Nc3 Nc6 d4 
C25|Vienna gambit||e4 e5 Nc3 Nc6 f4 
C25|Vienna|Steinitz gambit|e4 e5 Nc3 Nc6 f4 exf4 d4 
C25|Vienna|Steinitz gambit, Zukertort defence|e4 e5 Nc3 Nc6 f4 exf4 d4 Qh4+ Ke2 d5 
C25|Vienna|Steinitz gambit, Fraser-Minckwitz variation|e4 e5 Nc3 Nc6 f4 exf4 d4 Qh4+ Ke2 b6 
C25|Vienna gambit||e4 e5 Nc3 Nc6 f4 exf4 Nf3 
C25|Vienna|Hamppe-Allgaier gambit|e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 h4 g4 Ng5 
C25|Vienna|Hamppe-Allgaier gambit, Alapin variation|e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 h4 g4 Ng5 d6 
C25|Vienna|Hamppe-Muzio gambit|e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 Bc4 g4 O-O 
C25|Vienna|Hamppe-Muzio, Dubois variation|e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3 Qxf3 Ne5 Qxf4 Qf6 
C25|Vienna|Pierce gambit|e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 d4 
C25|Vienna|Pierce gambit, Rushmere attack|e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 d4 g4 Bc4 gxf3 O-O d5 exd5 Bg4 dxc6 
C26|Vienna|Falkbeer variation|e4 e5 Nc3 Nf6 
C26|Vienna|Mengarini variation|e4 e5 Nc3 Nf6 a3 
C26|Vienna|Paulsen-Mieses variation|e4 e5 Nc3 Nf6 g3 
C26|Vienna game||e4 e5 Nc3 Nf6 Bc4 
C27|Vienna game||e4 e5 Nc3 Nf6 Bc4 Nxe4 
C27|Vienna|`Frankenstein-Dracula' variation|e4 e5 Nc3 Nf6 Bc4 Nxe4 Qh5 Nd6 Bb3 Nc6 Nb5 g6 Qf3 f5 Qd5 Qe7 Nxc7+ Kd8 Nxa8 b6 
C27|Vienna|Adams' gambit|e4 e5 Nc3 Nf6 Bc4 Nxe4 Qh5 Nd6 Bb3 Nc6 d4 
C27|Vienna game||e4 e5 Nc3 Nf6 Bc4 Nxe4 Qh5 Nd6 Bb3 Be7 
C27|Vienna|Alekhine variation|e4 e5 Nc3 Nf6 Bc4 Nxe4 Qh5 Nd6 Bb3 Be7 Nf3 Nc6 Nxe5 
C27|Boden-Kieseritsky gambit||e4 e5 Nc3 Nf6 Bc4 Nxe4 Nf3 
C27|Boden-Kieseritsky gambit|Lichtenhein defence|e4 e5 Nc3 Nf6 Bc4 Nxe4 Nf3 d5 
C28|Vienna game||e4 e5 Nc3 Nf6 Bc4 Nc6 
C29|Vienna gambit||e4 e5 Nc3 Nf6 f4 d5 
C29|Vienna gambit|Kaufmann variation|e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Nf3 Bg4 Qe2 
C29|Vienna gambit|Breyer variation|e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Nf3 Be7 
C29|Vienna gambit|Paulsen attack|e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Qf3 
C29|Vienna gambit|Bardeleben variation|e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Qf3 f5 
C29|Vienna gambit|Heyde variation|e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Qf3 f5 d4 
C29|Vienna gambit||e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 d3 
C29|Vienna gambit, Wurzburger trap||e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 d3 Qh4+ g3 Nxg3 Nf3 Qh5 Nxd5 
C29|Vienna gambit, Steinitz variation||e4 e5 Nc3 Nf6 f4 d5 d3 
C30|King's gambit||e4 e5 f4 
C30|KGD|Keene's defence|e4 e5 f4 Qh4+ g3 Qe7 
C30|KGD|Mafia defence|e4 e5 f4 c5 
C30|KGD|Norwalde variation|e4 e5 f4 Qf6 
C30|KGD|Norwalde variation, Buecker gambit|e4 e5 f4 Qf6 Nf3 Qxf4 Nc3 Bb4 Bc4 
C30|KGD|classical variation|e4 e5 f4 Bc5 
C30|KGD|classical, Svenonius variation|e4 e5 f4 Bc5 Nf3 d6 Nc3 Nf6 Bc4 Nc6 d3 Bg4 h3 Bxf3 Qxf3 exf4 
C30|KGD|classical, Hanham variation|e4 e5 f4 Bc5 Nf3 d6 Nc3 Nd7 
C30|KGD|classical, 4.c3|e4 e5 f4 Bc5 Nf3 d6 c3 
C30|KGD|classical, Marshall attack|e4 e5 f4 Bc5 Nf3 d6 c3 Bg4 fxe5 dxe5 Qa4+ 
C30|KGD|classical counter-gambit|e4 e5 f4 Bc5 Nf3 d6 c3 f5 
C30|KGD|classical, Reti variation|e4 e5 f4 Bc5 Nf3 d6 c3 f5 fxe5 dxe5 d4 exd4 Bc4 
C30|KGD|classical, Soldatenkov variation|e4 e5 f4 Bc5 Nf3 d6 fxe5 
C30|KGD|classical, Heath variation|e4 e5 f4 Bc5 Nf3 d6 b4 
C30|KGD|2...Nf6|e4 e5 f4 Nf6 
C31|KGD|Falkbeer counter-gambit|e4 e5 f4 d5 
C31|KGD|Falkbeer, Tartakower variation|e4 e5 f4 d5 Nf3 
C31|KGD|Falkbeer, Milner-Barry variation|e4 e5 f4 d5 Nc3 
C31|KGD|Falkbeer counter-gambit|e4 e5 f4 d5 exd5 
C31|KGD|Nimzovich counter-gambit|e4 e5 f4 d5 exd5 c6 
C31|KGD|Falkbeer, 3...e4|e4 e5 f4 d5 exd5 e4 
C31|KGD|Falkbeer, Rubinstein variation|e4 e5 f4 d5 exd5 e4 Nc3 Nf6 Qe2 
C31|KGD|Falkbeer, Nimzovich variation|e4 e5 f4 d5 exd5 e4 Bb5+ 
C31|KGD|Falkbeer, 4.d3|e4 e5 f4 d5 exd5 e4 d3 
C31|KGD|Falkbeer, Morphy gambit|e4 e5 f4 d5 exd5 e4 d3 Nf6 Nc3 Bb4 Bd2 e3 
C32|KGD|Falkbeer, 5.de|e4 e5 f4 d5 exd5 e4 d3 Nf6 dxe4 
C32|KGD|Falkbeer, Alapin variation|e4 e5 f4 d5 exd5 e4 d3 Nf6 dxe4 Nxe4 Nf3 Bc5 Qe2 Bf2+ Kd1 Qxd5+ Nfd2 
C32|KGD|Falkbeer, main line, 7...Bf5|e4 e5 f4 d5 exd5 e4 d3 Nf6 dxe4 Nxe4 Nf3 Bc5 Qe2 Bf5 
C32|KGD|Falkbeer, Tarrasch variation|e4 e5 f4 d5 exd5 e4 d3 Nf6 dxe4 Nxe4 Nf3 Bc5 Qe2 Bf5 g4 O-O 
C32|KGD|Falkbeer, Charousek gambit|e4 e5 f4 d5 exd5 e4 d3 Nf6 dxe4 Nxe4 Qe2 
C32|KGD|Falkbeer, Charousek variation|e4 e5 f4 d5 exd5 e4 d3 Nf6 dxe4 Nxe4 Qe2 Qxd5 Nd2 f5 g4 
C32|KGD|Falkbeer, Keres variation|e4 e5 f4 d5 exd5 e4 d3 Nf6 Nd2 
C32|KGD|Falkbeer, Reti variation|e4 e5 f4 d5 exd5 e4 d3 Nf6 Qe2 
C33|King's gambit accepted||e4 e5 f4 exf4 
C33|KGA|Tumbleweed gambit|e4 e5 f4 exf4 Kf2 
C33|KGA|Orsini gambit|e4 e5 f4 exf4 b3 
C33|KGA|Pawn's gambit (Stamma gambit)|e4 e5 f4 exf4 h4 
C33|KGA|Schurig gambit|e4 e5 f4 exf4 Bd3 
C33|KGA|Carrera (Basman) gambit|e4 e5 f4 exf4 Qe2 
C33|KGA|Villemson (Steinitz) gambit|e4 e5 f4 exf4 d4 
C33|KGA|Keres (Mason-Steinitz) gambit|e4 e5 f4 exf4 Nc3 
C33|KGA|Breyer gambit|e4 e5 f4 exf4 Qf3 
C33|KGA|Lesser bishop's (Petroff-Jaenisch-Tartakower) gambit|e4 e5 f4 exf4 Be2 
C33|KGA|bishop's gambit|e4 e5 f4 exf4 Bc4 
C33|KGA|bishop's gambit, Chigorin's attack|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 d5 Bxd5 g5 g3 
C33|KGA|bishop's gambit, Greco variation|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 Bc5 
C33|KGA|bishop's gambit, classical defence|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 g5 
C33|KGA|bishop's gambit, Grimm attack|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 g5 Nc3 Bg7 d4 d6 e5 
C33|KGA|bishop's gambit, classical defence|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 g5 Nc3 Bg7 d4 Ne7 
C33|KGA|bishop's gambit, McDonnell attack|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 g5 Nc3 Bg7 d4 Ne7 g3 
C33|KGA|bishop's gambit, McDonnell attack|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 g5 Nc3 Bg7 g3 
C33|KGA|bishop's gambit, Fraser variation|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 g5 Nc3 Bg7 g3 fxg3 Qf3 
C33|KGA|bishop's gambit, classical defence, Cozio attack|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 g5 Qf3 
C33|KGA|bishop's gambit, Boden defence|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 Nc6 
C33|KGA|bishop's gambit, Bryan counter-gambit|e4 e5 f4 exf4 Bc4 Qh4+ Kf1 b5 
C33|KGA|bishop's gambit, Bryan counter-gambit|e4 e5 f4 exf4 Bc4 b5 
C33|KGA|bishop's gambit, Steinitz defence|e4 e5 f4 exf4 Bc4 Ne7 
C33|KGA|bishop's gambit, Maurian defence|e4 e5 f4 exf4 Bc4 Nc6 
C33|KGA|bishop's gambit, Ruy Lopez defence|e4 e5 f4 exf4 Bc4 c6 
C33|KGA|bishop's gambit, Lopez-Gianutio counter-gambit|e4 e5 f4 exf4 Bc4 f5 
C33|KGA|Lopez-Gianutio counter-gambit, Hein variation|e4 e5 f4 exf4 Bc4 f5 Qe2 Qh4+ Kd1 fxe4 Nc3 Kd8 
C33|KGA|bishop's gambit, Bledow variation|e4 e5 f4 exf4 Bc4 d5 
C33|KGA|bishop's gambit, Gifford variation|e4 e5 f4 exf4 Bc4 d5 Bxd5 Qh4+ Kf1 g5 g3 
C33|KGA|bishop's gambit, Boren-Svenonius variation|e4 e5 f4 exf4 Bc4 d5 Bxd5 Qh4+ Kf1 Bd6 
C33|KGA|bishop's gambit, Anderssen variation|e4 e5 f4 exf4 Bc4 d5 Bxd5 c6 
C33|KGA|bishop's gambit, Morphy variation|e4 e5 f4 exf4 Bc4 d5 Bxd5 Nf6 
C33|KGA|bishop's gambit, Cozio (Morphy) defence|e4 e5 f4 exf4 Bc4 Nf6 
C33|KGA|bishop's gambit, Bogolyubov variation|e4 e5 f4 exf4 Bc4 Nf6 Nc3 
C33|KGA|bishop's gambit, Paulsen attack|e4 e5 f4 exf4 Bc4 Nf6 Nc3 Bb4 e5 
C33|KGA|bishop's gambit, Jaenisch variation|e4 e5 f4 exf4 Bc4 Nf6 Nc3 c6 
C34|King's knight's gambit||e4 e5 f4 exf4 Nf3 
C34|KGA|Bonsch-Osmolovsky variation|e4 e5 f4 exf4 Nf3 Ne7 
C34|KGA|Gianutio counter-gambit|e4 e5 f4 exf4 Nf3 f5 
C34|KGA|Fischer defence|e4 e5 f4 exf4 Nf3 d6 
C34|KGA|Becker defence|e4 e5 f4 exf4 Nf3 h6 
C34|KGA|Schallop defence|e4 e5 f4 exf4 Nf3 Nf6 
C35|KGA|Cunningham defence|e4 e5 f4 exf4 Nf3 Be7 
C35|KGA|Cunningham, Bertin gambit|e4 e5 f4 exf4 Nf3 Be7 Bc4 Bh4+ g3 
C35|KGA|Cunningham, three pawns gambit|e4 e5 f4 exf4 Nf3 Be7 Bc4 Bh4+ g3 fxg3 O-O gxh2+ Kh1 
C35|KGA|Cunningham, Euwe defence|e4 e5 f4 exf4 Nf3 Be7 Bc4 Nf6 
C36|KGA|Abbazia defence (classical defence, modern defence[!])|e4 e5 f4 exf4 Nf3 d5 
C36|KGA|Abbazia defence, modern variation|e4 e5 f4 exf4 Nf3 d5 exd5 Nf6 
C36|KGA|Abbazia defence, Botvinnik variation|e4 e5 f4 exf4 Nf3 d5 exd5 Nf6 Bb5+ c6 dxc6 bxc6 Bc4 Nd5 
C37|KGA|Quaade gambit|e4 e5 f4 exf4 Nf3 g5 Nc3 
C37|KGA|Rosentreter gambit|e4 e5 f4 exf4 Nf3 g5 d4 
C37|KGA|Soerensen gambit|e4 e5 f4 exf4 Nf3 g5 d4 g4 Ne5 
C37|KGA|King's knight's gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 
C37|KGA|Blachly gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 Nc6 
C37|KGA|Lolli gambit (wild Muzio gambit)|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Bxf7+ 
C37|KGA|Lolli gambit, Young variation|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Bxf7+ Kxf7 O-O gxf3 Qxf3 Qf6 d4 Qxd4+ Be3 Qf6 Nc3 
C37|KGA|Ghulam Kassim gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 d4 
C37|KGA|MacDonnell gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Nc3 
C37|KGA|Salvio gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Ne5 
C37|KGA|Silberschmidt gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Ne5 Qh4+ Kf1 Nh6 d4 f3 
C37|KGA|Salvio gambit, Anderssen counter-attack|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Ne5 Qh4+ Kf1 Nh6 d4 d6 
C37|KGA|Cochrane gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Ne5 Qh4+ Kf1 f3 
C37|KGA|Herzfeld gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 Ne5 Qh4+ Kf1 Nc6 
C37|KGA|Muzio gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O 
C37|KGA|Muzio gambit, Paulsen variation|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3 Qxf3 Qf6 e5 Qxe5 d3 Bh6 Nc3 Ne7 Bd2 Nbc6 Rae1 
C37|KGA|double Muzio gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3 Qxf3 Qf6 e5 Qxe5 Bxf7+ 
C37|KGA|Muzio gambit, From defence|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3 Qxf3 Qe7 
C37|KGA|Muzio gambit, Holloway defence|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3 Qxf3 Nc6 
C37|KGA|Muzio gambit, Kling and Horwitz counter-attack|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O Qe7 
C37|KGA|Muzio gambit, Brentano defence|e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O d5 
C38|King's knight's gambit||e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 
C38|KGA|Hanstein gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 O-O 
C38|KGA|Philidor gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 h4 
C38|KGA|Greco gambit|e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 h4 h6 d4 d6 Nc3 c6 hxg5 hxg5 Rxh8 Bxh8 Ne5 
C38|KGA|Philidor gambit, Schultz variation|e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 h4 h6 d4 d6 Qd3 
C39|King's knight's gambit||e4 e5 f4 exf4 Nf3 g5 h4 
C39|KGA|Allgaier gambit|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 
C39|KGA|Allgaier, Horny defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 h6 Nxf7 Kxf7 Qxg4 Nf6 Qxf4 Bd6 
C39|KGA|Allgaier, Thorold variation|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 h6 Nxf7 Kxf7 d4 
C39|KGA|Allgaier, Cook variation|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 h6 Nxf7 Kxf7 d4 d5 Bxf4 dxe4 Bc4+ Kg7 Be5+ 
C39|KGA|Allgaier, Blackburne gambit|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 h6 Nxf7 Kxf7 Nc3 
C39|KGA|Allgaier, Walker attack|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 h6 Nxf7 Kxf7 Bc4+ 
C39|KGA|Allgaier, Urusov attack|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 h6 Nxf7 Kxf7 Bc4+ d5 Bxd5+ Kg7 d4 
C39|KGA|Allgaier, Schlechter defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ng5 Nf6 
C39|KGA|Kieseritsky, Paulsen defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Bg7 
C39|KGA|Kieseritsky, long whip (Stockwhip, classical) defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 h5 
C39|KGA|Kieseritsky, long whip defence, Jaenisch variation|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 h5 Bc4 Rh7 d4 Bh6 Nc3 
C39|KGA|Kieseritsky, Brentano (Campbell) defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 d5 
C39|KGA|Kieseritsky, Brentano defence, Kaplanek variation|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 d5 d4 Nf6 exd5 Qxd5 Nc3 Bb4 Kf2 
C39|KGA|Kieseritsky, Brentano defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 d5 d4 Nf6 Bxf4 
C39|KGA|Kieseritsky, Brentano defence, Caro variation|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 d5 d4 Nf6 Bxf4 Nxe4 Nd2 
C39|KGA|Kieseritsky, Salvio (Rosenthal) defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Qe7 
C39|KGA|Kieseritsky, Salvio defence, Cozio variation|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Qe7 d4 f5 Bc4 
C39|KGA|Kieseritsky, Polerio defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Be7 
C39|KGA|Kieseritsky, Neumann defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Nc6 
C39|KGA|Kieseritsky, Kolisch defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 d6 
C39|KGA|Kieseritsky, Berlin defence|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Nf6 
C39|KGA|Kieseritsky, Berlin defence, Riviere variation|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Nf6 Nxg4 d5 
C39|KGA|Kieseritsky, Berlin defence, 6.Bc4|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Nf6 Bc4 
C39|KGA|Kieseritsky, Rice gambit|e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Nf6 Bc4 d5 exd5 Bd6 O-O 
C40|King's knight opening||e4 e5 Nf3 
C40|Gunderam defence||e4 e5 Nf3 Qe7 
C40|Greco defence||e4 e5 Nf3 Qf6 
C40|Damiano's defence||e4 e5 Nf3 f6 
C40|QP counter-gambit (elephant gambit)||e4 e5 Nf3 d5 
C40|QP counter-gambit|Maroczy gambit|e4 e5 Nf3 d5 exd5 Bd6 
C40|Latvian counter-gambit||e4 e5 Nf3 f5 
C40|Latvian|Nimzovich variation|e4 e5 Nf3 f5 Nxe5 Qf6 d4 d6 Nc4 fxe4 Ne3 
C40|Latvian|Fraser defence|e4 e5 Nf3 f5 Nxe5 Nc6 
C40|Latvian gambit, 3.Bc4||e4 e5 Nf3 f5 Bc4 
C40|Latvian|Behting variation|e4 e5 Nf3 f5 Bc4 fxe4 Nxe5 Qg5 Nf7 Qxg2 Rf1 d5 Nxh8 Nf6 
C40|Latvian|Polerio variation|e4 e5 Nf3 f5 Bc4 fxe4 Nxe5 d5 
C40|Latvian|corkscrew counter-gambit|e4 e5 Nf3 f5 Bc4 fxe4 Nxe5 Nf6 
C41|Philidor's defence||e4 e5 Nf3 d6 
C41|Philidor|Steinitz variation|e4 e5 Nf3 d6 Bc4 Be7 c3 
C41|Philidor|Lopez counter-gambit|e4 e5 Nf3 d6 Bc4 f5 
C41|Philidor|Lopez counter-gambit, Jaenisch variation|e4 e5 Nf3 d6 Bc4 f5 d4 exd4 Ng5 Nh6 Nxh7 
C41|Philidor's defence||e4 e5 Nf3 d6 d4 
C41|Philidor|Philidor counter-gambit|e4 e5 Nf3 d6 d4 f5 
C41|Philidor|Philidor counter-gambit, del Rio attack|e4 e5 Nf3 d6 d4 f5 dxe5 fxe4 Ng5 d5 e6 
C41|Philidor|Philidor counter-gambit, Berger variation|e4 e5 Nf3 d6 d4 f5 dxe5 fxe4 Ng5 d5 e6 Bc5 Nc3 
C41|Philidor|Philidor counter-gambit, Zukertort variation|e4 e5 Nf3 d6 d4 f5 Nc3 
C41|Philidor|exchange variation|e4 e5 Nf3 d6 d4 exd4 
C41|Philidor|Boden variation|e4 e5 Nf3 d6 d4 exd4 Qxd4 Bd7 
C41|Philidor|exchange variation|e4 e5 Nf3 d6 d4 exd4 Nxd4 
C41|Philidor|Paulsen attack|e4 e5 Nf3 d6 d4 exd4 Nxd4 d5 exd5 
C41|Philidor|exchange variation|e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 
C41|Philidor|Berger variation|e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7 Be2 O-O O-O c5 Nf3 Nc6 Bg5 Be6 Re1 
C41|Philidor|Larsen variation|e4 e5 Nf3 d6 d4 exd4 Nxd4 g6 
C41|Philidor|Nimzovich (Jaenisch) variation|e4 e5 Nf3 d6 d4 Nf6 
C41|Philidor|Improved Hanham variation|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 
